Date,Dia,Mês,Ano,Valor,Change %,Year-Month
2022-05-31,31,May,2022,111350.51,-7.207312913591202,2022-5
2022-08-31,31,August,2022,109522.88,-1.6413306054907095,2022-8
2022-10-31,31,October,2022,116037.08,5.947798304792573,2022-10
2023-02-01,1,February,2023,112073.55,-3.4157443465485327,2023-2
2023-03-01,1,March,2023,104384.67,-6.860566119302913,2023-3
2023-06-01,1,June,2023,110564.66,5.920399997432568,2023-6
2023-08-01,1,August,2023,121248.39,9.662879621752563,2023-8
2023-09-01,1,September,2023,117892.96,-2.767401694983329,2023-9
2023-11-01,1,November,2023,115052.96,-2.408964877970665,2023-11
2023-12-01,1,December,2023,128184.91,11.413830639385548,2023-12
2023-01-02,2,January,2023,106376.02,-17.013617281472527,2023-1
2023-02-02,2,February,2023,110140.64,3.538974291386343,2023-2
2023-03-02,2,March,2023,103325.61,-6.187570727753167,2023-3
2023-05-02,2,May,2023,101926.95,-1.3536431093898238,2023-5
2023-06-02,2,June,2023,112558.15,10.43021497258576,2023-6
2023-08-02,2,August,2023,120858.72,7.374472661464315,2023-8
2023-10-02,2,October,2023,115056.86,-4.800530735390874,2023-10
2023-01-03,3,January,2023,104165.74,-9.465858880556965,2023-1
2023-02-03,3,February,2023,108523.47,4.183458016042496,2023-2
2023-03-03,3,March,2023,103865.99,-4.291679947204042,2023-3
2023-04-03,3,April,2023,101506.18,-2.27197564862186,2023-4
2023-05-03,3,May,2023,101797.09,0.2865933877129523,2023-5
2023-07-03,3,July,2023,119672.78,17.560118859979212,2023-7
2023-08-03,3,August,2023,120585.77,0.7629053156448906,2023-8
2023-10-03,3,October,2023,113419.04,-5.943263454717762,2023-10
2023-11-03,3,November,2023,118159.97,4.180012456462334,2023-11
2023-01-04,4,January,2023,105334.46,-10.854361252799904,2023-1
2023-04-04,4,April,2023,101869.45,-3.289531270203516,2023-4
2023-05-04,4,May,2023,102174.34,0.2992948327491751,2023-5
2023-07-04,4,July,2023,119076.37,16.542343214548772,2023-7
2023-08-04,4,August,2023,119507.68,0.36221292268145966,2023-8
2023-09-04,4,September,2023,117776.62,-1.4484926826459965,2023-9
2023-10-04,4,October,2023,113607.45,-3.539896118601471,2023-10
2023-12-04,4,December,2023,126802.79,11.614854483574799,2023-12
2023-01-05,5,January,2023,107641.32,-15.11123690574946,2023-1
2023-04-05,5,April,2023,100977.85,-6.190438764593376,2023-4
2023-05-05,5,May,2023,105148.48,4.130242424452479,2023-5
2023-06-05,5,June,2023,112696.32,7.178268292608703,2023-6
2023-07-05,5,July,2023,119549.21,6.080846295602194,2023-7
2023-09-05,5,September,2023,117331.3,-1.8552276506051402,2023-9
2023-10-05,5,October,2023,113284.08,-3.4493950037202348,2023-10
2023-12-05,5,December,2023,126903.25,12.022139386222674,2023-12
2023-01-06,6,January,2023,108963.7,-14.136399185994053,2023-1
2023-02-06,6,February,2023,108721.58,-0.2222024398951139,2023-2
2023-03-06,6,March,2023,104700.32,-3.6986769323992474,2023-3
2023-04-06,6,April,2023,100821.73,-3.7044681429818094,2023-4
2023-06-06,6,June,2023,114610.1,13.675990285030837,2023-6
2023-07-06,6,July,2023,117425.7,2.456677029336851,2023-7
2023-09-06,6,September,2023,115985.34,-1.2266139354502492,2023-9
2023-10-06,6,October,2023,114169.63,-1.5654650837769624,2023-10
2023-11-06,6,November,2023,118431.25,3.7327089524595847,2023-11
2023-12-06,6,December,2023,125622.65,6.072214892606476,2023-12
2023-02-07,7,February,2023,107829.73,-14.16378336231563,2023-2
2023-03-07,7,March,2023,104227.93,-3.340266177055251,2023-3
2023-06-07,7,June,2023,115488.16,10.803466978572839,2023-6
2023-07-07,7,July,2023,118897.99,2.952536433172015,2023-7
2023-08-07,7,August,2023,119379.5,0.40497740962650575,2023-8
2023-11-07,7,November,2023,119268.06,-0.09334936065237276,2023-11
2023-12-07,7,December,2023,126009.57,5.652401824931186,2023-12
2023-02-08,8,February,2023,109951.49,-12.74354003430057,2023-2
2023-03-08,8,March,2023,106540.32,-3.102431808791306,2023-3
2023-05-08,8,May,2023,106042.15,-0.46758823326230603,2023-5
2023-08-08,8,August,2023,119090.24,12.304626037853827,2023-8
2023-09-08,8,September,2023,115313.4,-3.1714101844114273,2023-9
2023-11-08,8,November,2023,119176.67,3.350235098436083,2023-11
2023-12-08,8,December,2023,127093.57,6.642994807624691,2023-12
2023-01-09,9,January,2023,109129.57,-14.134468014392866,2023-1
2023-02-09,9,February,2023,108008.05,-1.027695793175032,2023-2
2023-03-09,9,March,2023,105071.19,-2.719112140252511,2023-3
2023-05-09,9,May,2023,107113.66,1.9438915653282374,2023-5
2023-06-09,9,June,2023,117019.48,9.24795212860805,2023-6
2023-08-09,9,August,2023,118408.77,1.1872296817589723,2023-8
2023-10-09,9,October,2023,115156.07,-2.7470093642557036,2023-10
2023-11-09,9,November,2023,119034.14,3.3676644227264685,2023-11
2023-01-10,10,January,2023,110816.71,-6.9034228331468555,2023-1
2023-02-10,10,February,2023,108078.27,-2.47114356670578,2023-2
2023-03-10,10,March,2023,103618.2,-4.126703730546399,2023-3
2023-04-10,10,April,2023,101846.64,-1.7096996473592418,2023-4
2023-05-10,10,May,2023,107448.21,5.500004712968454,2023-5
2023-07-10,10,July,2023,117942.44,9.766779735092834,2023-7
2023-08-10,10,August,2023,118349.6,0.34521924423474015,2023-8
2023-10-10,10,October,2023,116736.95,-1.3626155052488653,2023-10
2023-11-10,10,November,2023,120568.14,3.2819000325089887,2023-11
2023-01-11,11,January,2023,112517.08,-6.677601562071045,2023-1
2023-04-11,11,April,2023,106213.76,-5.602100587750769,2023-4
2023-05-11,11,May,2023,108256.4,1.9231406552220776,2023-5
2023-07-11,11,July,2023,117555.52,8.589903229739782,2023-7
2023-08-11,11,August,2023,118065.14,0.4335143088133986,2023-8
2023-09-11,11,September,2023,116883.34,-1.0009728527828,2023-9
2023-10-11,11,October,2023,117050.74,0.14321972660946702,2023-10
2023-12-11,11,December,2023,126916.41,8.428541331733562,2023-12
2023-01-12,12,January,2023,111850.22,-11.870955064045695,2023-1
2023-04-12,12,April,2023,106889.71,-4.434957749747825,2023-4
2023-05-12,12,May,2023,108463.84,1.4726674812757912,2023-5
2023-06-12,12,June,2023,117336.34,8.180145567407537,2023-6
2023-07-12,12,July,2023,117666.49,0.28137063078668145,2023-7
2023-09-12,12,September,2023,117968.12,0.25634316108178457,2023-9
2023-12-12,12,December,2023,126403.03,7.150160568804531,2023-12
2023-01-13,13,January,2023,110916.08,-12.252040160746148,2023-1
2023-02-13,13,February,2023,108836.47,-1.8749400447617748,2023-2
2023-03-13,13,March,2023,103121.36,-5.251098276156885,2023-3
2023-04-13,13,April,2023,106457.85,3.235498445714846,2023-4
2023-06-13,13,June,2023,116742.71,9.660969106552496,2023-6
2023-07-13,13,July,2023,119263.89,2.159603798815346,2023-7
2023-09-13,13,September,2023,118175.97,-0.912195636080626,2023-9
2023-10-13,13,October,2023,115754.08,-2.049392951883533,2023-10
2023-11-13,13,November,2023,120410.17,4.022398173783581,2023-11
2023-12-13,13,December,2023,129465.08,7.520054161538026,2023-12
2023-02-14,14,February,2023,107848.81,-16.6966026669122,2023-2
2023-03-14,14,March,2023,102932.38,-4.558631662231594,2023-3
2023-04-14,14,April,2023,106279.37,3.2516395715322943,2023-4
2023-06-14,14,June,2023,119068.77,12.033755939652258,2023-6
2023-07-14,14,July,2023,117710.54,-1.1407105322411626,2023-7
2023-08-14,14,August,2023,116809.55,-0.7654284824451518,2023-8
2023-09-14,14,September,2023,119391.55,2.2104357049573364,2023-9
2023-11-14,14,November,2023,123165.76,3.161203619519126,2023-11
2023-12-14,14,December,2023,130842.09,6.232519492430355,2023-12
2023-02-15,15,February,2023,109600.14,-16.234798756271772,2023-2
2023-03-15,15,March,2023,102675.45,-6.318139739602524,2023-3
2023-05-15,15,May,2023,109029.12,6.188110205506758,2023-5
2023-06-15,15,June,2023,119221.0,9.347851289637132,2023-6
2023-08-15,15,August,2023,116171.42,-2.5579218426283967,2023-8
2023-09-15,15,September,2023,118757.53,2.226115511026716,2023-9
2023-12-15,15,December,2023,130197.1,9.632711289970409,2023-12
2023-01-16,16,January,2023,109212.66,-16.117440403818517,2023-1
2023-02-16,16,February,2023,109941.46,0.6673219020578713,2023-2
2023-03-16,16,March,2023,103434.66,-5.91842240406849,2023-3
2023-05-16,16,May,2023,108193.68,4.600991582512082,2023-5
2023-06-16,16,June,2023,118758.42,9.764655384676812,2023-6
2023-08-16,16,August,2023,115591.52,-2.6666740766675745,2023-8
2023-10-16,16,October,2023,116533.85,0.815224161772421,2023-10
2023-11-16,16,November,2023,124639.24,6.955395363664718,2023-11
2023-01-17,17,January,2023,111439.12,-10.590661496331343,2023-1
2023-02-17,17,February,2023,109176.92,-2.0299873150469883,2023-2
2023-03-17,17,March,2023,101981.53,-6.590577935336517,2023-3
2023-04-17,17,April,2023,106015.67,3.955755517690318,2023-4
2023-05-17,17,May,2023,109459.95,3.248840478016124,2023-5
2023-07-17,17,July,2023,118219.46,8.002479445678535,2023-7
2023-08-17,17,August,2023,114982.3,-2.7382632267141105,2023-8
2023-10-17,17,October,2023,115908.43,0.8054544047214174,2023-10
2023-11-17,17,November,2023,124773.21,7.648089099300215,2023-11
2023-01-18,18,January,2023,112228.39,-10.054097349903879,2023-1
2023-04-18,18,April,2023,106163.23,-5.404300997278854,2023-4
2023-05-18,18,May,2023,110108.46,3.7161925084608027,2023-5
2023-07-18,18,July,2023,117841.19,7.022830035039984,2023-7
2023-08-18,18,August,2023,115408.52,-2.064363063543395,2023-8
2023-09-18,18,September,2023,118288.21,2.4952143914504843,2023-9
2023-10-18,18,October,2023,114059.64,-3.5748025944428496,2023-10
2023-12-18,18,December,2023,131083.82,14.925682739310764,2023-12
2023-01-19,19,January,2023,112921.88,-13.855211116062993,2023-1
2023-04-19,19,April,2023,103912.94,-7.978028704445938,2023-4
2023-05-19,19,May,2023,110744.51,6.574320772754572,2023-5
2023-06-19,19,June,2023,119857.76,8.229076095961773,2023-6
2023-07-19,19,July,2023,117552.07,-1.9236885454892438,2023-7
2023-09-19,19,September,2023,117845.78,0.2498552343654925,2023-9
2023-10-19,19,October,2023,114004.3,-3.2597518553485694,2023-10
2023-12-19,19,December,2023,131850.9,15.654321810668549,2023-12
2023-01-20,20,January,2023,112040.64,-15.024743858403689,2023-1
2023-03-20,20,March,2023,100922.89,-9.92296188240267,2023-3
2023-04-20,20,April,2023,104366.82,3.412436960534926,2023-4
2023-06-20,20,June,2023,119622.4,14.617270124738857,2023-6
2023-07-20,20,July,2023,118082.9,-1.286966320689098,2023-7
2023-09-20,20,September,2023,118695.32,0.5186356364892841,2023-9
2023-10-20,20,October,2023,113155.28,-4.667446029043109,2023-10
2023-11-20,20,November,2023,125957.06,11.313462350143988,2023-11
2023-12-20,20,December,2023,130804.17,3.8482241487694413,2023-12
2023-03-21,21,March,2023,100998.13,-22.78676589591906,2023-3
2023-06-21,21,June,2023,120420.26,19.230187727238103,2023-6
2023-07-21,21,July,2023,120216.77,-0.16898319269530448,2023-7
2023-08-21,21,August,2023,114429.35,-4.814153632642104,2023-8
2023-09-21,21,September,2023,116145.05,1.4993530942891908,2023-9
2023-11-21,21,November,2023,125626.03,8.163051288023038,2023-11
2023-12-21,21,December,2023,132182.01,5.218647759544748,2023-12
2023-02-22,22,February,2023,107152.05,-18.93598077378307,2023-2
2023-03-22,22,March,2023,100220.63,-6.468770312840489,2023-3
2023-05-22,22,May,2023,110213.12,9.970492103272544,2023-5
2023-06-22,22,June,2023,118934.2,7.9129236156276095,2023-6
2023-08-22,22,August,2023,116156.01,-2.335905063472077,2023-8
2023-09-22,22,September,2023,116008.64,-0.12687247091217602,2023-9
2023-11-22,22,November,2023,126035.3,8.643028657175877,2023-11
2023-12-22,22,December,2023,132752.93,5.329959146366137,2023-12
2023-01-23,23,January,2023,111737.28,-15.830648709599105,2023-1
2023-02-23,23,February,2023,107592.87,-3.7090664816612717,2023-2
2023-03-23,23,March,2023,97926.34,-8.984359279569365,2023-3
2023-05-23,23,May,2023,109928.53,12.256344922111872,2023-5
2023-06-23,23,June,2023,118977.1,8.231320840913646,2023-6
2023-08-23,23,August,2023,118134.59,-0.7081278666230761,2023-8
2023-10-23,23,October,2023,112784.52,-4.528792117533054,2023-10
2023-11-23,23,November,2023,126575.75,12.227945820933584,2023-11
2023-01-24,24,January,2023,113028.15,-10.703156015271498,2023-1
2023-02-24,24,February,2023,105798.43,-6.396388864190028,2023-2
2023-03-24,24,March,2023,98829.27,-6.58720550011942,2023-3
2023-04-24,24,April,2023,103946.58,5.1779295749123655,2023-4
2023-05-24,24,May,2023,108799.54,4.668705790993788,2023-5
2023-07-24,24,July,2023,121341.69,11.527760135750587,2023-7
2023-08-24,24,August,2023,117025.6,-3.55697205140294,2023-8
2023-10-24,24,October,2023,113761.9,-2.788876963672915,2023-10
2023-11-24,24,November,2023,125517.27,10.333310185571797,2023-11
2023-01-25,25,January,2023,114270.07,-8.9606792754495,2023-1
2023-04-25,25,April,2023,103220.09,-9.670056209819434,2023-4
2023-05-25,25,May,2023,110054.38,6.6210851007783456,2023-5
2023-07-25,25,July,2023,122007.77,10.861348725966202,2023-7
2023-08-25,25,August,2023,115837.2,-5.057522156170879,2023-8
2023-09-25,25,September,2023,115924.61,0.07545935157273753,2023-9
2023-10-25,25,October,2023,112829.97,-2.669528066559812,2023-10
2023-01-26,26,January,2023,114177.55,1.1943457930548185,2023-1
2023-04-26,26,April,2023,102312.1,-10.392104227144472,2023-4
2023-05-26,26,May,2023,110905.51,8.399211823430463,2023-5
2023-06-26,26,June,2023,118242.95,6.615938198201343,2023-6
2023-07-26,26,July,2023,122560.38,3.651321283848219,2023-7
2023-09-26,26,September,2023,114193.43,-6.826798350331497,2023-9
2023-10-26,26,October,2023,114776.86,0.5109138065123364,2023-10
2023-12-26,26,December,2023,133532.92,16.34132524622125,2023-12
2023-01-27,27,January,2023,112316.16,-15.888786076122663,2023-1
2023-02-27,27,February,2023,105711.05,-5.880818931131548,2023-2
2023-03-27,27,March,2023,99670.47,-5.714237064147976,2023-3
2023-04-27,27,April,2023,102923.31,3.263594523031732,2023-4
2023-06-27,27,June,2023,117522.87,14.184891644079457,2023-6
2023-07-27,27,July,2023,119989.64,2.0989701834204677,2023-7
2023-09-27,27,September,2023,114327.05,-4.7192324270662,2023-9
2023-10-27,27,October,2023,113301.35,-0.8971630073547732,2023-10
2023-11-27,27,November,2023,125731.45,10.970831327252494,2023-11
2023-12-27,27,December,2023,134193.72,6.730432202921399,2023-12
2023-02-28,28,February,2023,104931.93,-21.80563293125789,2023-2
2023-03-28,28,March,2023,101185.09,-3.570733903398138,2023-3
2023-04-28,28,April,2023,104431.63,3.2085161954197083,2023-4
2023-06-28,28,June,2023,116681.32,11.729865750443613,2023-6
2023-07-28,28,July,2023,120187.11,3.004585481206412,2023-7
2023-08-28,28,August,2023,117120.98,-2.5511304831275172,2023-8
2023-09-28,28,September,2023,115730.76,-1.1869948492575833,2023-9
2023-11-28,28,November,2023,126538.32,9.338537135675962,2023-11
2023-12-28,28,December,2023,134185.24,6.043165422142471,2023-12
2023-03-29,29,March,2023,101792.52,-24.140300378789792,2023-3
2023-05-29,29,May,2023,110333.4,8.390478986078742,2023-5
2023-06-29,29,June,2023,118382.65,7.295388341155085,2023-6
2023-08-29,29,August,2023,118403.61,0.01770529718672087,2023-8
2023-09-29,29,September,2023,116565.17,-1.552689145204278,2023-9
2023-11-29,29,November,2023,126165.64,8.236139491753836,2023-11
2023-01-30,30,January,2023,112273.01,-11.01142117616175,2023-1
2023-03-30,30,March,2023,103713.45,-7.623880396544102,2023-3
2023-05-30,30,May,2023,108967.03,5.065476078560693,2023-5
2023-06-30,30,June,2023,118087.0,8.369476528817943,2023-6
2023-08-30,30,August,2023,117535.1,-0.46736728005623007,2023-8
2023-10-30,30,October,2023,112531.52,-4.2570942637561,2023-10
2023-11-30,30,November,2023,127331.12,13.151515237686295,2023-11
2023-01-31,31,January,2023,113430.54,-10.916875623178369,2023-1
2023-03-31,31,March,2023,101882.2,-10.180979478718866,2023-3
2023-05-31,31,May,2023,108335.07,6.333657891172373,2023-5
2023-07-31,31,July,2023,121942.98,12.560946330675726,2023-7
2023-08-31,31,August,2023,115741.81,-5.085302983410767,2023-8
2023-10-31,31,October,2023,113143.67,-2.2447722218963073,2023-10
2024-02-01,1,February,2024,128481.02,13.555641247981454,2024-2
2024-03-01,1,March,2024,129180.37,0.5443216437727383,2024-3
2024-04-01,1,April,2024,126990.45,-1.6952420867040408,2024-4
2024-07-01,1,July,2024,124718.07,-1.7894101485584124,2024-7
2024-08-01,1,August,2024,127395.1,2.1464652235237525,2024-8
2024-10-01,1,October,2024,132495.16,4.003340787832488,2024-10
2024-11-01,1,November,2024,128120.75,-3.3015621098914094,2024-11
2024-01-02,2,January,2024,132696.63,3.571537007081216,2024-1
2024-02-02,2,February,2024,127182.25,-4.155629272574601,2024-2
2024-04-02,2,April,2024,127548.52,0.28798830025416056,2024-4
2024-05-02,2,May,2024,127122.25,-0.3342022314331894,2024-5
2024-07-02,2,July,2024,124787.08,-1.83694829190012,2024-7
2024-08-02,2,August,2024,125854.09,0.8550644826371467,2024-8
2024-09-02,2,September,2024,134906.07,7.192440070878914,2024-9
2024-10-02,2,October,2024,133514.94,-1.0311841416772438,2024-10
2024-12-02,2,December,2024,125235.54,-6.201103786587481,2024-12
2024-01-03,3,January,2024,132833.95,6.067295274168982,2024-1
2024-04-03,3,April,2024,127318.39,-4.152221627076525,2024-4
2024-05-03,3,May,2024,128508.67,0.9348845834447062,2024-5
2024-06-03,3,June,2024,122031.58,-5.040196898777339,2024-6
2024-07-03,3,July,2024,125661.89,2.974893875831164,2024-7
2024-09-03,3,September,2024,134353.48,6.916647521376618,2024-9
2024-10-03,3,October,2024,131671.51,-1.996204340966834,2024-10
2024-12-03,3,December,2024,126139.2,-4.201599875326112,2024-12
2024-01-04,4,January,2024,131225.91,4.032616347654017,2024-1
2024-03-04,4,March,2024,128340.54,-2.1987807133515114,2024-3
2024-04-04,4,April,2024,127427.53,-0.7113964145701646,2024-4
2024-06-04,4,June,2024,121802.06,-4.414642581552042,2024-6
2024-07-04,4,July,2024,126163.98,3.5811545387655963,2024-7
2024-09-04,4,September,2024,136110.73,7.883985587645559,2024-9
2024-10-04,4,October,2024,131791.55,-3.1732839872359975,2024-10
2024-11-04,4,November,2024,130514.79,-0.9687722771300589,2024-11
2024-12-04,4,December,2024,126087.02,-3.392542714890767,2024-12
2024-01-05,5,January,2024,132022.92,4.707780388496774,2024-1
2024-02-05,5,February,2024,127593.49,-3.3550462298516104,2024-2
2024-03-05,5,March,2024,128098.11,0.3954903968846679,2024-3
2024-04-05,5,April,2024,126795.41,-1.0169548949629292,2024-4
2024-06-05,5,June,2024,121407.33,-4.24942827189092,2024-6
2024-07-05,5,July,2024,126267.05,4.002822564337749,2024-7
2024-08-05,5,August,2024,125269.54,-0.7900002415515472,2024-8
2024-09-05,5,September,2024,136502.49,8.967024226320298,2024-9
2024-11-05,5,November,2024,130660.75,-4.279584936509206,2024-11
2024-12-05,5,December,2024,127857.58,-2.145380307399125,2024-12
2024-02-06,6,February,2024,130416.31,2.001234498572546,2024-2
2024-03-06,6,March,2024,128890.23,-1.1701603886814516,2024-3
2024-05-06,6,May,2024,128465.69,-0.32938105549193963,2024-5
2024-06-06,6,June,2024,122898.8,-4.333367142619949,2024-6
2024-08-06,6,August,2024,126266.7,2.7403847718610708,2024-8
2024-09-06,6,September,2024,134572.45,6.577941769286766,2024-9
2024-11-06,6,November,2024,130340.92,-3.1444251776645338,2024-11
2024-12-06,6,December,2024,125945.67,-3.372118287948256,2024-12
